POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
63,Jacques Kallis,69,59,116.94,5,2,MI,New Wanderers Stadium,03 May 2009
64,Adam Gilchrist,39,35,111.42,5,2,RR,St George's Park,02 May 2009
65,Graeme Smith,44,46,95.65,5,0,DC,Supersport Park,28 April 2009
66,Abhishek Nayar,35,18,194.44,4,1,RR,Kingsmead,14 May 2009
67,Adam Gilchrist,23,13,176.92,4,1,PBKS,New Wanderers Stadium,17 May 2009
68,Sunny Sohal,30,17,176.47,4,1,DEC,De Beers Diamond Oval,09 May 2009
69,Brad Hodge,71,44,161.36,4,4,CSK,Supersport Park,18 May 2009
70,Suresh Raina,32,20,160,4,1,PBKS,Supersport Park,07 May 2009
71,Ross Taylor,35,22,159.09,4,2,PBKS,Kingsmead,24 April 2009
72,Matthew Hayden,30,19,157.89,4,1,DC,New Wanderers Stadium,02 May 2009
73,Andrew Symonds,33,21,157.14,4,1,RCB,New Wanderers Stadium,24 May 2009
74,Abhishek Raut,36,23,156.52,4,0,DEC,St George's Park,02 May 2009
75,Sourav Ganguly,46,30,153.33,4,2,RR,Newlands,23 April 2009
76,Abhishek Nayar,29,20,145,4,0,RCB,New Wanderers Stadium,03 May 2009
77,MS Dhoni,40,28,142.85,4,1,KKR,Supersport Park,18 May 2009
78,Ravi Bopara,84,59,142.37,4,5,RCB,Kingsmead,24 April 2009
79,Jacob Oram,41,29,141.37,4,2,DEC,Kingsmead,27 April 2009
80,Sachin Tendulkar,41,29,141.37,4,1,PBKS,Supersport Park,12 May 2009
81,Parthiv Patel,32,23,139.13,4,1,PBKS,Kingsmead,20 May 2009
82,Sachin Tendulkar,40,30,133.33,4,1,RR,Kingsmead,14 May 2009
83,Subramaniam Badrinath,45,34,132.35,4,2,DC,New Wanderers Stadium,02 May 2009
84,Parthiv Patel,25,19,131.57,4,0,KKR,Supersport Park,18 May 2009
85,Ravindra Jadeja,42,32,131.25,4,1,MI,Kingsmead,14 May 2009
86,Kumar Sangakkara,56,43,130.23,4,1,DEC,New Wanderers Stadium,17 May 2009
87,Ajinkya Rahane,62,49,126.53,4,1,RCB,St George's Park,10 May 2009
88,Jacques Kallis,27,22,122.72,4,0,PBKS,Kingsmead,01 May 2009
89,JP Duminy,47,40,117.5,4,2,DEC,Kingsmead,25 April 2009
90,JP Duminy,62,54,114.81,4,2,CSK,St George's Park,16 May 2009
91,Rahul Dravid,38,34,111.76,4,0,DC,New Wanderers Stadium,19 May 2009
92,George Bailey,30,27,111.11,4,0,KKR,Supersport Park,18 May 2009
93,Matthew Hayden,48,44,109.09,4,1,RR,De Beers Diamond Oval,09 May 2009
94,Virat Kohli,38,35,108.57,4,2,CSK,Kingsmead,14 May 2009
95,Subramaniam Badrinath,29,27,107.4,4,0,RR,Supersport Park,30 April 2009
96,Sanath Jayasuriya,29,27,107.4,4,0,RCB,St George's Park,10 May 2009
97,Kevin Pietersen,32,30,106.66,4,0,RR,Newlands,18 April 2009
98,Matthew Hayden,60,57,105.26,4,1,MI,St George's Park,16 May 2009
99,Jacques Kallis,32,34,94.11,4,1,KKR,Supersport Park,12 May 2009
100,JP Duminy,59,63,93.65,4,0,PBKS,Kingsmead,29 April 2009
101,Brad Hodge,31,34,91.17,4,0,DEC,Newlands,19 April 2009
102,Graeme Smith,20,22,90.9,4,0,RCB,Supersport Park,07 May 2009
103,Virat Kohli,20,22,90.9,4,0,MI,St George's Park,10 May 2009
104,Rob Quiney,28,31,90.32,4,0,CSK,Supersport Park,30 April 2009
105,Rohit Sharma,32,13,246.15,3,2,KKR,New Wanderers Stadium,16 May 2009
106,Yusuf Pathan,62,30,206.66,3,6,DC,Supersport Park,28 April 2009
107,Simon Katich,20,10,200,3,1,DC,OUTsurance Oval,15 May 2009
108,Simon Katich,50,25,200,3,4,CSK,Supersport Park,07 May 2009
109,Andrew Symonds,41,22,186.36,3,2,DC,Kingsmead,13 May 2009
110,Roelof van der Merwe,35,19,184.21,3,3,PBKS,Kingsmead,01 May 2009
111,Karan Goel,38,21,180.95,3,3,DC,Newlands,19 April 2009
112,Sanath Jayasuriya,30,17,176.47,3,2,CSK,St George's Park,16 May 2009
113,Yuvraj Singh,30,17,176.47,3,1,RCB,Kingsmead,24 April 2009
114,Mahela Jayawardena,44,25,176,3,2,CSK,Supersport Park,07 May 2009
115,Adam Gilchrist,35,20,175,3,3,MI,Kingsmead,25 April 2009
116,Mahela Jayawardena,31,19,163.15,3,1,KKR,Kingsmead,21 April 2009
117,Rohit Sharma,42,26,161.53,3,3,PBKS,New Wanderers Stadium,17 May 2009
118,David Hussey,43,27,159.25,3,2,RCB,Supersport Park,12 May 2009
119,Yusuf Pathan,20,13,153.84,3,0,CSK,Supersport Park,30 April 2009
120,Pinal Shah,29,19,152.63,3,2,DEC,Supersport Park,06 May 2009
121,Tirumalasetti Suman,29,19,152.63,3,1,RR,De Beers Diamond Oval,11 May 2009
122,Yuvraj Singh,50,34,147.05,3,4,RCB,Kingsmead,01 May 2009
123,Suresh Raina,52,36,144.44,3,3,KKR,Supersport Park,18 May 2009
124,Ravindra Jadeja,27,19,142.1,3,1,CSK,De Beers Diamond Oval,09 May 2009
125,Herschelle Gibbs,60,43,139.53,3,4,RCB,Supersport Park,21 May 2009
126,Naman Ojha,52,38,136.84,3,3,RCB,Supersport Park,07 May 2009
127,Yuvraj Singh,38,28,135.71,3,2,KKR,Kingsmead,21 April 2009
128,Ross Taylor,27,20,135,3,1,DEC,New Wanderers Stadium,24 May 2009
129,Ajit Agarkar,39,29,134.48,3,2,DC,New Wanderers Stadium,10 May 2009
130,Sachin Tendulkar,36,27,133.33,3,2,DEC,Kingsmead,25 April 2009
131,Ravindra Jadeja,24,18,133.33,3,0,DC,OUTsurance Oval,17 May 2009
132,Suresh Raina,13,10,130,3,0,RCB,Kingsmead,14 May 2009
133,Yuvraj Singh,48,37,129.72,3,3,RR,Kingsmead,05 May 2009
134,Tirumalasetti Suman,31,24,129.16,3,1,KKR,New Wanderers Stadium,16 May 2009
135,Roelof van der Merwe,23,18,127.77,3,1,DEC,Supersport Park,21 May 2009
136,Adam Gilchrist,20,16,125,3,1,PBKS,De Beers Diamond Oval,09 May 2009
137,George Bailey,15,12,125,3,0,PBKS,Kingsmead,20 May 2009
138,Simon Katich,34,28,121.42,3,1,KKR,St George's Park,03 May 2009
139,Yusuf Pathan,17,14,121.42,3,0,MI,Kingsmead,14 May 2009
140,Johan Botha,37,31,119.35,3,0,DC,OUTsurance Oval,17 May 2009
141,Sourav Ganguly,34,30,113.33,3,1,MI,St George's Park,27 April 2009
142,Sachin Tendulkar,34,30,113.33,3,2,KKR,Buffalo Park,01 May 2009
143,Rohit Sharma,36,32,112.5,3,2,KKR,Newlands,19 April 2009
144,Yashpal Singh,20,18,111.11,3,0,RR,Newlands,23 April 2009
145,Herschelle Gibbs,53,48,110.41,3,2,RCB,New Wanderers Stadium,24 May 2009
146,Jesse Ryder,22,20,110,3,0,KKR,Supersport Park,12 May 2009
147,Brad Hodge,24,22,109.09,3,0,MI,St George's Park,27 April 2009
148,Jacques Kallis,15,14,107.14,3,0,DEC,Newlands,22 April 2009
149,Laxmi Ratan Shukla,48,46,104.34,3,2,RR,Kingsmead,20 May 2009
150,Swapnil Asnodkar,26,25,104,3,1,CSK,De Beers Diamond Oval,09 May 2009
