POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
105,Manish Pandey,14,6,233.33,2,1,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2011
106,Rahul Dravid,14,6,233.33,2,1,DC,Sawai Mansingh Stadium,12 April 2011
107,Praveen Kumar,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,06 May 2011
108,Paul Valthaty,14,4,350,0,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,16 April 2011
109,Eoin Morgan,14,6,233.33,1,1,KTK,Jawaharlal Nehru Stadium,05 May 2011
110,Irfan Pathan,14,5,280,2,0,CSK,Chidambaram,12 May 2011
111,Bharat Chipli,14,5,280,3,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,14 April 2011
112,Chris Gayle,13,5,260,0,2,KKR,Eden Gardens,22 April 2011
113,Saurabh Tiwary,13,5,260,0,2,CSK,Chidambaram,28 May 2011
114,Brendon McCullum,13,4,325,0,2,PBKS,Holkar Cricket Stadium,13 May 2011
115,JP Duminy,13,5,260,1,1,DC,Rajiv Gandhi Intl. Cricket Stadium,05 May 2011
116,Eoin Morgan,13,4,325,3,0,PBKS,Eden Gardens,30 April 2011
117,Rohit Sharma,13,4,325,1,1,RR,Wankhede Stadium,20 May 2011
118,Chris Gayle,13,3,433.33,0,2,CSK,M. Chinnaswamy Stadium,22 May 2011
119,Paul Valthaty,13,4,325,3,0,RCB,M. Chinnaswamy Stadium,06 May 2011
120,Brendon McCullum,13,5,260,3,0,MI,Wankhede Stadium,15 April 2011
121,Brendon McCullum,13,6,216.66,3,0,DC,Arun Jaitley Stadium,02 May 2011
122,Ross Taylor,13,5,260,0,2,KKR,Sawai Mansingh Stadium,15 April 2011
123,Shane Watson,13,6,216.66,3,0,PBKS,IS Bindra Stadium,21 April 2011
124,Chris Gayle,13,4,325,1,1,PBKS,M. Chinnaswamy Stadium,06 May 2011
125,Dinesh Karthik,13,5,260,0,2,KTK,Holkar Cricket Stadium,13 May 2011
126,Saurabh Tiwary,13,5,260,2,0,KTK,Jawaharlal Nehru Stadium,09 April 2011
127,Morne Morkel,13,4,325,1,1,PBKS,HPCA Stadium,15 May 2011
128,Ryan McLaren,13,4,325,1,1,PWI,DY Patil Stadium,10 April 2011
129,Jesse Ryder,13,4,325,3,0,CSK,DY Patil Stadium,27 April 2011
130,Dinesh Karthik,13,4,325,3,0,RR,IS Bindra Stadium,21 April 2011
131,Murali Vijay,13,5,260,1,1,PBKS,IS Bindra Stadium,13 April 2011
132,Shane Watson,13,5,260,1,1,MI,Wankhede Stadium,20 May 2011
133,Chris Gayle,13,5,260,0,2,KKR,Eden Gardens,22 April 2011
134,Chris Gayle,13,3,433.33,0,2,MI,Chidambaram,27 May 2011
135,Suresh Raina,13,3,433.33,0,2,RCB,Wankhede Stadium,24 May 2011
136,Raiphi Gomez,13,5,260,2,0,PWI,DY Patil Stadium,13 April 2011
137,Manoj Tiwary,13,5,260,0,2,DEC,Eden Gardens,11 April 2011
138,Rohit Sharma,13,4,325,3,0,DC,Arun Jaitley Stadium,10 April 2011
139,Subramaniam Badrinath,13,4,325,1,1,MI,Wankhede Stadium,22 April 2011
140,Shaun Marsh,13,5,260,3,0,KTK,Holkar Cricket Stadium,13 May 2011
141,Kumar Sangakkara,13,5,260,3,0,DC,Rajiv Gandhi Intl. Cricket Stadium,05 May 2011
142,Jesse Ryder,13,4,325,3,0,DC,DY Patil Stadium,17 April 2011
143,Brendon McCullum,13,5,260,2,0,MI,Wankhede Stadium,15 April 2011
144,Shane Watson,13,5,260,3,0,MI,Wankhede Stadium,20 May 2011
145,Chris Gayle,13,4,325,0,2,PBKS,M. Chinnaswamy Stadium,06 May 2011
146,Mayank Agarwal,13,5,260,1,1,MI,Chidambaram,27 May 2011
147,Srikkanth Anirudha,13,5,260,3,0,KKR,Chidambaram,08 April 2011
148,Subramaniam Badrinath,13,4,325,1,1,DC,Chidambaram,12 May 2011
149,Subramaniam Badrinath,13,5,260,2,0,PBKS,IS Bindra Stadium,13 April 2011
150,Chris Gayle,13,3,433.33,0,2,PBKS,M. Chinnaswamy Stadium,06 May 2011
