POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
139,Adam Gilchrist,23,13,176.92,4,1,PBKS,New Wanderers Stadium,17 May 2009
140,Sunny Sohal,30,17,176.47,4,1,DEC,De Beers Diamond Oval,09 May 2009
141,Yuvraj Singh,30,17,176.47,3,1,RCB,Kingsmead,24 April 2009
142,Praveen Kumar,7,4,175,0,1,RR,Supersport Park,07 May 2009
143,Graeme Smith,77,44,175,12,1,PBKS,Kingsmead,05 May 2009
144,Scott Styris,14,8,175,0,1,RCB,Newlands,22 April 2009
145,Yusuf Pathan,12,7,171.42,1,1,PBKS,Kingsmead,05 May 2009
146,Andrew Flintoff,22,13,169.23,2,1,RCB,St George's Park,20 April 2009
147,Abhishek Nayar,10,6,166.66,0,1,DEC,Kingsmead,25 April 2009
148,Harbhajan Singh,10,6,166.66,0,1,DC,Buffalo Park,08 May 2009
149,Herschelle Gibbs,43,26,165.38,5,1,KKR,Newlands,19 April 2009
150,Venugopal Rao,28,17,164.7,2,1,MI,Supersport Park,06 May 2009
